"trainerID","itemID","obtention_method","date_time"
"246","286","HARVESTED","Thu Nov 03 21:40:19 CET 2005"
"246","274","REWARD","Thu Nov 09 21:55:02 CET 2017"
"246","562","REWARD","Thu Jul 08 02:32:07 CEST 2021"
"246","92","REWARD","Sun Apr 19 16:55:40 CEST 1998"
"246","561","FOUND","Tue Feb 27 07:53:10 CET 2001"
"246","370","REWARD","Thu Dec 06 11:04:02 CET 2001"
"246","507","GIFTED","Fri Aug 05 05:24:55 CEST 2005"
"246","57","GIFTED","Sun Apr 21 16:52:47 CEST 2019"
"246","530","GIFTED","Fri Jul 26 08:08:31 CEST 2002"
"246","444","REWARD","Wed Feb 28 12:20:30 CET 2018"
"247","472","FOUND","Tue Apr 06 04:02:43 CEST 2021"
"247","185","HARVESTED","Tue Apr 29 21:15:08 CEST 2003"
"247","365","REWARD","Sat Nov 18 21:01:21 CET 2017"
"247","405","REWARD","Wed Jul 30 19:08:51 CEST 2014"
"247","544","FOUND","Tue Feb 28 06:05:26 CET 2012"
"247","35","GIFTED","Sat Aug 15 10:17:56 CEST 2009"
"247","509","FOUND","Wed Jun 22 23:21:52 CEST 2016"
"247","305","GIFTED","Thu Apr 11 08:53:02 CEST 2019"
"247","303","HARVESTED","Sat Feb 05 08:57:50 CET 2005"
"247","377","HARVESTED","Sat Aug 26 01:17:21 CEST 2017"
"247","335","REWARD","Tue May 15 12:44:45 CEST 2007"
"247","5","GIFTED","Thu Jun 09 11:53:23 CEST 2022"
"247","169","FOUND","Mon Nov 03 03:30:27 CET 2008"
"247","109","GIFTED","Wed Dec 16 02:19:37 CET 1998"
"247","290","REWARD","Fri Apr 16 07:26:25 CEST 2010"
"247","400","FOUND","Wed Apr 29 21:35:40 CEST 2009"
"248","265","FOUND","Fri Aug 26 02:45:32 CEST 2016"
"248","167","GIFTED","Sat Nov 03 04:50:11 CET 2007"
"248","259","GIFTED","Thu Jan 14 12:07:20 CET 2010"
"248","240","HARVESTED","Sat Jan 13 11:43:01 CET 2007"
"248","544","GIFTED","Wed Sep 06 20:05:52 CEST 2006"
"248","116","FOUND","Tue Nov 04 18:16:55 CET 1997"
"248","342","FOUND","Sat Mar 12 07:55:32 CET 2016"
"248","272","HARVESTED","Wed Jul 02 02:02:17 CEST 2014"
"248","83","REWARD","Mon May 15 01:10:54 CEST 2000"
"248","130","REWARD","Thu Jan 13 22:06:24 CET 2000"
"248","398","GIFTED","Mon Jun 04 22:22:10 CEST 2018"
"248","413","FOUND","Tue May 06 04:03:34 CEST 2008"
"248","277","GIFTED","Sun Feb 26 02:33:15 CET 2006"
"248","76","HARVESTED","Mon Jul 22 23:47:12 CEST 2013"
"248","500","REWARD","Fri Jan 21 17:41:42 CET 2022"
"248","530","REWARD","Fri Mar 30 09:11:18 CEST 2001"
"248","122","HARVESTED","Thu Feb 18 16:57:01 CET 2021"
"248","561","GIFTED","Mon Jun 23 15:31:49 CEST 2014"
"248","25","FOUND","Thu Jul 01 23:22:33 CEST 1999"
"248","199","REWARD","Thu Jan 19 23:39:21 CET 2023"
"248","292","REWARD","Wed Feb 02 08:09:05 CET 2000"
"248","57","FOUND","Fri Jul 23 09:26:08 CEST 2021"
"248","401","FOUND","Tue Jul 08 13:42:53 CEST 2008"
"248","417","REWARD","Fri Feb 18 03:22:16 CET 2005"
"248","311","REWARD","Fri Nov 27 00:56:05 CET 2020"
"248","506","GIFTED","Fri May 24 19:22:00 CEST 2013"
"249","535","FOUND","Sat Jan 22 12:52:55 CET 2005"
"249","166","REWARD","Sun Apr 28 17:56:51 CEST 2019"
"249","460","REWARD","Tue Oct 26 22:25:02 CEST 1999"
"249","556","REWARD","Thu Mar 31 12:45:45 CEST 2011"
"249","461","HARVESTED","Sat Nov 10 05:11:21 CET 2018"
"250","559","REWARD","Tue Nov 08 07:52:56 CET 2016"
"250","207","REWARD","Sat Oct 13 07:00:24 CEST 2012"
"250","399","HARVESTED","Thu Nov 27 16:52:23 CET 2014"
"250","194","HARVESTED","Wed Jan 20 12:56:31 CET 2021"
"250","468","FOUND","Wed Mar 27 02:51:18 CET 2013"
"250","293","FOUND","Wed May 20 05:16:17 CEST 2020"
"250","206","REWARD","Fri May 25 03:17:40 CEST 2001"
"250","371","GIFTED","Tue Nov 26 01:05:55 CET 2013"
"250","36","FOUND","Tue Aug 25 04:08:26 CEST 2020"
"250","157","REWARD","Thu Sep 19 00:10:49 CEST 1996"
"250","2","HARVESTED","Wed Sep 23 11:04:17 CEST 2020"
"250","492","GIFTED","Wed Nov 10 03:01:25 CET 1999"
"250","148","GIFTED","Sat Jun 18 18:50:07 CEST 2016"
"250","220","REWARD","Sat May 21 07:48:09 CEST 2022"
"250","411","HARVESTED","Sun Oct 17 06:30:01 CEST 2021"
"250","180","FOUND","Tue Oct 03 20:31:26 CEST 2006"
"250","53","FOUND","Mon Dec 07 06:10:02 CET 2020"
"250","557","REWARD","Fri Sep 03 14:35:59 CEST 2010"
"251","456","GIFTED","Sat Feb 21 19:21:48 CET 2009"
"251","9","REWARD","Fri Aug 04 02:38:23 CEST 2017"
"251","281","GIFTED","Thu Sep 19 00:48:18 CEST 2002"
"251","59","REWARD","Sat Nov 16 19:37:06 CET 2019"
"251","467","REWARD","Fri Oct 04 20:51:59 CEST 2013"
"251","359","HARVESTED","Sat Dec 05 21:33:44 CET 2020"
"251","162","GIFTED","Fri Mar 11 15:28:01 CET 2016"
"251","412","GIFTED","Fri Oct 19 18:28:53 CEST 2007"
"251","527","HARVESTED","Thu Oct 20 14:27:05 CEST 2011"
"251","215","HARVESTED","Sun Jan 29 17:17:06 CET 2006"
"251","366","GIFTED","Tue Aug 15 12:08:46 CEST 2000"
"251","512","FOUND","Thu Feb 17 20:27:24 CET 2022"
"251","336","GIFTED","Sat Nov 30 15:10:37 CET 2002"
"251","38","FOUND","Sat Feb 05 17:23:21 CET 2000"
"251","274","HARVESTED","Fri Apr 17 20:28:14 CEST 2015"
"251","9","REWARD","Wed Apr 15 17:39:21 CEST 2020"
"251","46","HARVESTED","Mon Mar 23 03:14:45 CET 1998"
"251","541","GIFTED","Wed Oct 14 12:42:27 CEST 2020"
"251","32","FOUND","Sun Jan 05 16:41:41 CET 2014"
"251","51","GIFTED","Tue May 01 19:44:00 CEST 2001"
"251","72","FOUND","Tue Mar 22 02:26:00 CET 2011"
"251","251","GIFTED","Sun Aug 21 13:05:16 CEST 2016"
"251","109","HARVESTED","Sat Jan 09 23:53:16 CET 2021"
"251","27","HARVESTED","Wed Nov 28 22:21:29 CET 2018"
"251","505","FOUND","Sat Oct 26 18:28:17 CEST 2013"
"251","339","GIFTED","Fri Mar 15 16:18:00 CET 2013"
"251","100","HARVESTED","Mon Jun 22 17:00:58 CEST 2015"
"251","260","REWARD","Sat Jun 26 22:32:09 CEST 2004"
"251","35","GIFTED","Sun Mar 28 17:27:14 CEST 2021"
"252","299","REWARD","Fri Dec 23 19:13:05 CET 2022"
"252","201","GIFTED","Sat Nov 02 15:48:44 CET 2002"
"252","119","GIFTED","Sun Oct 19 21:59:55 CEST 2008"
"252","459","HARVESTED","Thu Apr 22 18:55:25 CEST 2021"
"252","274","FOUND","Sat Dec 24 08:50:17 CET 2022"
"252","217","HARVESTED","Fri Feb 07 01:13:02 CET 2003"
"252","180","GIFTED","Thu Sep 24 05:05:28 CEST 2009"
"252","481","HARVESTED","Tue Jan 22 15:31:04 CET 2008"
"252","129","HARVESTED","Wed Dec 14 09:03:21 CET 2022"
"252","328","FOUND","Fri Aug 03 16:43:55 CEST 2001"
"252","149","HARVESTED","Sat Sep 20 02:01:48 CEST 2014"
"252","451","REWARD","Mon Apr 10 10:42:49 CEST 2023"
"252","48","REWARD","Sun Jul 14 18:31:58 CEST 2002"
"252","308","GIFTED","Tue Dec 19 18:44:58 CET 2006"
"252","115","HARVESTED","Thu Feb 06 13:37:15 CET 2003"
"252","108","HARVESTED","Fri May 07 00:35:52 CEST 2021"
"252","257","HARVESTED","Thu Jun 02 04:31:46 CEST 2022"
"252","536","FOUND","Sat Jul 26 09:51:58 CEST 2008"
"252","335","HARVESTED","Mon Aug 22 20:10:15 CEST 2011"
"252","401","HARVESTED","Sun Jan 03 22:26:40 CET 2016"
"252","510","REWARD","Wed Jan 30 02:55:29 CET 2002"
"252","170","GIFTED","Sat Mar 26 21:54:19 CET 2016"
"252","413","FOUND","Sat Nov 14 07:47:42 CET 1998"
"252","287","HARVESTED","Thu Oct 11 22:33:30 CEST 2001"
"252","51","HARVESTED","Mon Dec 19 03:03:10 CET 2022"
"253","411","GIFTED","Thu Nov 27 15:49:58 CET 1997"
"253","407","HARVESTED","Thu Jun 19 22:45:28 CEST 2014"
"253","255","REWARD","Tue Jun 06 21:35:37 CEST 2006"
"253","134","GIFTED","Wed May 30 16:23:35 CEST 2007"
"253","39","REWARD","Wed Feb 22 18:52:35 CET 2006"
"253","281","GIFTED","Sat Apr 10 04:07:59 CEST 2010"
"253","412","FOUND","Sun Aug 02 08:55:59 CEST 2020"
"253","457","FOUND","Wed Jun 08 20:35:11 CEST 2005"
"253","104","REWARD","Tue Jan 17 08:34:49 CET 2017"
"253","14","HARVESTED","Sun Jan 16 03:46:09 CET 2005"
"253","465","GIFTED","Mon Jun 21 06:09:19 CEST 2021"
"253","60","GIFTED","Sun Apr 22 23:50:18 CEST 2007"
"253","426","HARVESTED","Sat Nov 19 00:03:52 CET 2011"
"253","24","REWARD","Sun Mar 18 05:03:25 CET 2018"
"254","160","HARVESTED","Sun Jul 03 09:16:47 CEST 2022"
"254","55","HARVESTED","Wed Jun 27 08:01:55 CEST 2018"
"254","96","HARVESTED","Sat Jul 17 17:56:22 CEST 1999"
"254","206","REWARD","Tue Jan 20 16:53:57 CET 1998"
"254","225","GIFTED","Fri Jun 16 14:32:35 CEST 2000"
"254","147","GIFTED","Wed Aug 06 09:18:42 CEST 1997"
"254","323","GIFTED","Mon Aug 12 10:58:50 CEST 2013"
"254","396","REWARD","Wed Jan 19 14:15:59 CET 2005"
"254","520","FOUND","Tue May 20 23:49:04 CEST 2014"
"254","468","REWARD","Mon May 12 06:52:03 CEST 2008"
"254","401","HARVESTED","Wed Aug 02 06:24:08 CEST 2006"
"254","79","GIFTED","Sat Oct 16 00:41:35 CEST 2010"
"254","155","REWARD","Fri Aug 26 11:46:38 CEST 2022"
"254","120","HARVESTED","Tue Aug 10 18:00:10 CEST 2004"
"254","80","FOUND","Sat Dec 14 10:31:52 CET 2013"
"254","354","HARVESTED","Mon Jul 24 05:04:35 CEST 2017"
"255","458","REWARD","Sat Sep 14 21:43:39 CEST 2019"
"255","109","HARVESTED","Fri Oct 08 20:13:42 CEST 1999"
"255","169","HARVESTED","Fri May 25 16:38:07 CEST 2012"
"255","197","HARVESTED","Sun May 10 13:22:58 CEST 2015"
"255","433","FOUND","Fri Aug 17 23:08:06 CEST 2018"
"255","338","REWARD","Tue May 26 19:11:12 CEST 2009"
"255","287","REWARD","Thu May 31 05:34:06 CEST 2007"
"255","141","REWARD","Mon Jan 30 15:52:17 CET 2023"
"255","123","HARVESTED","Sat Oct 12 10:52:39 CEST 2019"
"255","231","GIFTED","Thu May 27 09:57:08 CEST 2021"
"256","294","GIFTED","Wed Nov 21 01:13:22 CET 2001"
"256","108","REWARD","Sat May 26 00:18:48 CEST 2012"
"256","95","FOUND","Thu Jun 28 20:26:19 CEST 2001"
"256","229","HARVESTED","Sat Jan 06 18:54:19 CET 2001"
"256","106","FOUND","Tue Nov 20 11:01:28 CET 2001"
"256","381","HARVESTED","Fri Sep 30 10:09:09 CEST 2022"
"256","549","HARVESTED","Sun Jul 28 23:40:39 CEST 2019"
"256","4","HARVESTED","Fri Dec 18 22:57:13 CET 1998"
"256","71","HARVESTED","Thu Nov 04 01:22:53 CET 2010"
"256","534","HARVESTED","Fri Sep 02 04:49:47 CEST 2005"
"256","513","FOUND","Wed Mar 07 22:28:47 CET 2007"
"256","515","HARVESTED","Sat Jun 16 22:39:55 CEST 2018"
"256","34","GIFTED","Fri Oct 01 14:49:00 CEST 1999"
"256","123","REWARD","Wed Aug 06 18:31:16 CEST 2003"
"256","108","FOUND","Thu Sep 08 20:15:21 CEST 2022"
"256","500","HARVESTED","Wed Mar 07 07:24:43 CET 2007"
"256","453","HARVESTED","Sun Jul 02 10:05:28 CEST 2017"
"256","494","FOUND","Fri Dec 26 10:05:24 CET 1997"
"257","248","GIFTED","Mon Nov 04 14:18:07 CET 2013"
"257","76","HARVESTED","Sun Oct 27 02:04:00 CET 1996"
"257","52","HARVESTED","Sun Sep 05 03:27:00 CEST 1999"
"257","21","REWARD","Sat Oct 05 10:07:42 CEST 2002"
"257","262","REWARD","Sat Sep 26 06:50:43 CEST 2009"
"257","135","REWARD","Thu May 26 08:44:27 CEST 2022"
"257","122","REWARD","Sun Sep 30 01:04:33 CEST 2018"
"257","550","FOUND","Tue Jun 22 01:38:26 CEST 1999"
"257","380","HARVESTED","Fri Apr 30 00:48:05 CEST 1999"
"257","476","GIFTED","Mon Jun 28 19:02:04 CEST 2004"
"257","275","HARVESTED","Tue Dec 31 14:01:56 CET 2002"
"258","24","FOUND","Mon Jul 06 16:03:55 CEST 2020"
"258","92","HARVESTED","Thu Apr 28 03:08:56 CEST 2011"
"258","362","FOUND","Tue Sep 07 22:54:33 CEST 2021"
"258","220","FOUND","Fri Aug 09 05:35:20 CEST 2019"
"258","189","REWARD","Tue Apr 28 19:04:22 CEST 2020"
"258","370","GIFTED","Mon Aug 18 11:28:26 CEST 2014"
"258","359","GIFTED","Mon Sep 21 22:43:27 CEST 2015"
"258","524","REWARD","Mon Feb 03 14:01:01 CET 2020"
"258","185","REWARD","Sat Sep 11 14:21:48 CEST 1999"
"258","382","HARVESTED","Sun Jun 14 03:01:41 CEST 2020"
"258","12","REWARD","Tue May 05 21:04:22 CEST 2015"
"258","61","REWARD","Fri Oct 24 05:43:54 CEST 2003"
"258","256","REWARD","Tue Jun 15 21:44:36 CEST 2004"
"258","393","FOUND","Wed Jul 05 19:04:21 CEST 2000"
"258","464","FOUND","Thu Jan 02 16:02:15 CET 2003"
"258","272","REWARD","Sun May 22 14:33:38 CEST 2011"
"258","43","GIFTED","Sun Sep 27 05:08:39 CEST 1998"
"258","385","FOUND","Thu Sep 18 04:38:47 CEST 2003"
"258","311","REWARD","Wed Nov 27 23:05:19 CET 1996"
"258","314","GIFTED","Sun Nov 12 17:56:27 CET 2017"
"258","146","REWARD","Wed Aug 29 09:47:09 CEST 2001"
"258","88","GIFTED","Sun Jul 26 09:35:20 CEST 2015"
"258","293","GIFTED","Wed May 02 04:29:58 CEST 2012"
"258","492","HARVESTED","Wed Jun 07 03:02:52 CEST 2000"
"258","533","REWARD","Mon Dec 28 01:39:10 CET 1998"
"258","86","GIFTED","Thu Jan 31 20:26:10 CET 2002"
"258","80","REWARD","Tue Apr 20 19:10:10 CEST 2004"
"258","246","REWARD","Sun Feb 08 02:08:16 CET 1998"
"259","54","HARVESTED","Tue Oct 25 19:57:45 CEST 2022"
"259","311","FOUND","Fri Jun 09 11:05:44 CEST 2000"
"259","1","REWARD","Thu Sep 15 20:55:57 CEST 2022"
"259","218","HARVESTED","Sun Jun 24 13:23:15 CEST 2012"
"259","274","REWARD","Thu Mar 17 05:19:27 CET 2011"
"259","348","HARVESTED","Sun Jul 11 06:30:17 CEST 2004"
"259","368","REWARD","Wed Dec 27 14:25:36 CET 2017"
"259","184","GIFTED","Sun Jan 13 04:04:58 CET 2013"
"259","455","REWARD","Fri Sep 13 15:54:53 CEST 1996"
"259","189","REWARD","Sun Sep 16 07:41:57 CEST 2012"
"259","255","REWARD","Tue Aug 19 04:39:03 CEST 1997"
"259","384","FOUND","Fri Feb 23 08:59:59 CET 2018"
"259","75","FOUND","Tue Dec 11 18:34:25 CET 2007"
"259","312","HARVESTED","Fri Aug 25 09:43:02 CEST 2017"
"259","549","HARVESTED","Fri Sep 11 22:45:33 CEST 2015"
"259","313","REWARD","Mon Sep 06 23:44:33 CEST 1999"
"259","401","FOUND","Tue Dec 12 12:39:32 CET 2006"
"259","497","HARVESTED","Sat May 31 02:12:20 CEST 2008"
"259","290","FOUND","Tue Oct 04 12:25:19 CEST 2005"
"259","549","GIFTED","Tue Jul 30 01:38:05 CEST 2019"
"259","16","FOUND","Thu Sep 05 23:53:56 CEST 2019"
"259","496","HARVESTED","Tue Mar 28 18:54:55 CEST 2023"
"259","17","HARVESTED","Sat Oct 31 22:18:01 CET 1998"
"259","425","GIFTED","Wed Jun 24 12:14:58 CEST 1998"
"260","139","HARVESTED","Thu Mar 06 05:20:02 CET 1997"
"260","182","HARVESTED","Sat Nov 02 10:35:29 CET 2019"
"260","170","HARVESTED","Sun Sep 16 07:49:28 CEST 2001"
"260","26","FOUND","Wed Sep 09 15:47:08 CEST 2020"
"260","481","GIFTED","Fri Jul 15 07:16:14 CEST 2011"
"260","425","FOUND","Wed Jan 16 13:05:46 CET 2002"
"260","430","REWARD","Thu May 20 19:14:05 CEST 2021"
"260","311","HARVESTED","Wed Jun 29 20:39:00 CEST 2011"
"260","220","GIFTED","Fri Jan 21 23:30:57 CET 2011"
"260","395","GIFTED","Mon Oct 08 07:08:51 CEST 2012"
"260","97","HARVESTED","Tue Nov 21 17:01:13 CET 2000"
"260","442","GIFTED","Mon Oct 15 00:38:43 CEST 2018"
"260","285","REWARD","Fri Jun 27 10:02:09 CEST 2008"
"260","309","REWARD","Mon Aug 30 18:19:19 CEST 2004"
"260","88","REWARD","Tue Jan 30 20:10:44 CET 2001"
"260","367","REWARD","Thu May 12 23:03:57 CEST 2022"
"260","362","FOUND","Tue Sep 12 10:44:59 CEST 2000"
"260","470","REWARD","Sun Jul 11 15:36:39 CEST 2004"
"260","327","HARVESTED","Wed Sep 07 11:12:54 CEST 2016"
"260","391","REWARD","Fri Apr 27 07:11:20 CEST 2012"
"260","132","REWARD","Tue Nov 13 10:02:28 CET 2001"
"260","277","GIFTED","Thu Mar 30 19:29:23 CEST 2017"
"260","433","FOUND","Wed Dec 27 07:18:35 CET 2000"
"261","1","REWARD","Fri Jun 18 03:12:41 CEST 2004"
"261","321","GIFTED","Fri Sep 27 16:10:46 CEST 1996"
"261","55","REWARD","Thu Oct 30 11:28:35 CET 2003"
"261","322","GIFTED","Wed Apr 30 12:11:33 CEST 2003"
"261","219","GIFTED","Sun Jul 18 17:49:23 CEST 2021"
"261","32","HARVESTED","Thu Jun 09 16:55:53 CEST 2016"
"261","215","HARVESTED","Sat Aug 15 09:19:23 CEST 2015"
"261","501","HARVESTED","Mon Apr 22 05:41:17 CEST 2002"
"261","92","REWARD","Mon Oct 30 04:07:10 CET 2000"
"261","411","HARVESTED","Mon Aug 06 18:33:07 CEST 2001"
"261","481","HARVESTED","Tue Jan 28 03:36:47 CET 2020"
"262","234","REWARD","Tue May 05 02:59:59 CEST 1998"
"262","56","FOUND","Thu Nov 17 01:59:37 CET 2022"
"262","209","REWARD","Sun Oct 04 09:41:58 CEST 2015"
"262","113","FOUND","Tue Mar 22 07:32:25 CET 2011"
"262","112","REWARD","Thu Sep 21 14:13:15 CEST 2000"
"262","371","REWARD","Wed Feb 12 23:36:48 CET 2014"
"262","337","HARVESTED","Sat Dec 11 04:12:48 CET 1999"
"262","332","GIFTED","Sun Oct 12 16:32:38 CEST 2008"
"262","84","FOUND","Fri Feb 02 10:00:07 CET 2018"
"262","214","FOUND","Tue Sep 09 18:51:36 CEST 1997"
"262","385","FOUND","Mon Jul 22 15:20:22 CEST 1996"
"262","426","FOUND","Sat Jul 02 15:08:15 CEST 2005"
"262","59","REWARD","Thu Nov 04 13:58:56 CET 2010"
"262","140","FOUND","Thu Aug 11 22:07:45 CEST 2005"
"262","275","HARVESTED","Sun Apr 24 18:37:30 CEST 2022"
"262","426","GIFTED","Fri Mar 20 18:45:44 CET 2015"
"262","379","FOUND","Mon May 31 07:45:15 CEST 2021"
"262","62","REWARD","Thu Oct 06 04:08:44 CEST 2005"
"262","313","HARVESTED","Tue Jun 13 15:28:27 CEST 2017"
"262","493","REWARD","Sun Aug 29 16:24:48 CEST 2004"
"262","543","FOUND","Mon Oct 30 08:13:56 CET 2000"
"262","258","FOUND","Sun Jun 14 11:14:52 CEST 2009"
"262","122","REWARD","Tue Aug 02 09:35:35 CEST 2016"
"262","344","FOUND","Wed Jun 29 10:46:26 CEST 2005"
"262","326","HARVESTED","Mon Apr 01 09:47:55 CEST 2013"
"262","8","REWARD","Thu Oct 22 06:23:36 CEST 2015"
"263","508","GIFTED","Tue Nov 10 15:20:06 CET 1998"
"263","160","GIFTED","Thu May 29 11:58:30 CEST 2014"
"263","368","REWARD","Sun Aug 31 16:01:03 CEST 2003"
"263","254","FOUND","Wed May 30 00:26:11 CEST 2018"
"263","485","FOUND","Mon Jul 22 20:13:45 CEST 2002"
"263","543","REWARD","Sun Aug 07 21:33:26 CEST 2005"
"263","403","HARVESTED","Thu Feb 12 02:22:12 CET 1998"
"263","59","FOUND","Mon Oct 28 20:41:56 CET 2019"
"263","175","REWARD","Thu Oct 27 06:50:10 CEST 2011"
"263","96","FOUND","Wed Dec 28 21:57:02 CET 2022"
"263","408","REWARD","Thu Jan 03 16:05:31 CET 2008"
"263","190","HARVESTED","Thu Jun 26 18:39:46 CEST 2014"
"264","491","REWARD","Wed Aug 03 20:38:26 CEST 2022"
"264","410","GIFTED","Fri Oct 19 22:32:25 CEST 2007"
"264","485","HARVESTED","Fri Feb 21 07:35:34 CET 2003"
"264","210","GIFTED","Fri Jul 28 11:48:07 CEST 2017"
"264","274","REWARD","Thu Nov 12 23:04:59 CET 2009"
"264","147","GIFTED","Thu Jun 10 23:59:17 CEST 2021"
"264","228","REWARD","Wed Dec 08 13:23:17 CET 1999"
"264","52","FOUND","Thu Sep 11 15:24:18 CEST 1997"
"264","304","REWARD","Thu Jul 21 02:36:09 CEST 2022"
"264","248","FOUND","Thu Sep 27 16:41:33 CEST 2007"
"264","541","FOUND","Mon Jun 29 20:43:47 CEST 2009"
"264","86","REWARD","Mon Feb 07 16:43:00 CET 2011"
"264","370","REWARD","Sun Mar 02 23:56:38 CET 2008"
"264","173","FOUND","Mon Jul 07 02:47:01 CEST 2008"
"264","149","REWARD","Sun Jan 18 20:34:58 CET 2004"
"264","141","HARVESTED","Fri Nov 04 22:44:01 CET 2005"
"264","490","FOUND","Mon Oct 17 07:08:24 CEST 2005"
"264","227","GIFTED","Tue Mar 31 02:22:03 CEST 2015"
"264","498","REWARD","Mon Jul 20 11:12:42 CEST 2015"
"264","176","FOUND","Fri Aug 25 12:56:33 CEST 2006"
"264","260","FOUND","Tue Apr 23 17:14:11 CEST 2013"
"264","197","FOUND","Fri Nov 09 04:23:16 CET 2012"
"264","160","HARVESTED","Wed Nov 29 19:08:01 CET 2017"
"264","327","GIFTED","Fri Jan 25 05:12:27 CET 2008"
"264","494","GIFTED","Sat Dec 07 05:59:18 CET 1996"
"265","35","GIFTED","Mon Nov 08 01:57:37 CET 1999"
"265","526","HARVESTED","Thu Dec 24 22:26:23 CET 2009"
"265","381","HARVESTED","Sat Jun 18 03:48:38 CEST 2016"
"265","427","HARVESTED","Sat Mar 29 02:58:06 CET 2014"
"265","253","HARVESTED","Tue Mar 31 20:31:48 CEST 2020"
"265","464","FOUND","Sat Feb 22 00:53:03 CET 2020"
"265","95","FOUND","Sat Jul 02 10:21:19 CEST 2022"
"265","492","HARVESTED","Mon May 04 07:06:30 CEST 2015"
"265","146","HARVESTED","Fri Mar 26 23:46:38 CET 1999"
"265","543","HARVESTED","Fri Apr 26 15:50:36 CEST 2002"
"265","149","FOUND","Fri Mar 13 06:26:02 CET 2015"
"265","61","HARVESTED","Wed Feb 15 18:59:53 CET 2017"
"265","36","REWARD","Sat May 17 18:50:30 CEST 1997"
"265","143","FOUND","Sat Sep 17 00:46:41 CEST 2005"
"265","450","FOUND","Fri Mar 02 23:25:47 CET 2012"
"265","98","HARVESTED","Tue Nov 18 05:07:33 CET 2003"
"265","535","REWARD","Sat Oct 14 15:51:14 CEST 2006"
"265","235","REWARD","Thu Dec 20 21:19:29 CET 2018"
"265","342","GIFTED","Tue Feb 28 07:26:09 CET 2017"
"265","232","GIFTED","Thu Dec 30 01:34:35 CET 2004"
"265","143","HARVESTED","Thu Jan 12 22:45:58 CET 2012"
"265","409","REWARD","Mon Apr 28 06:15:25 CEST 1997"
"265","386","FOUND","Fri Jul 30 02:03:48 CEST 2010"
"266","236","REWARD","Wed Dec 10 19:02:44 CET 2014"
"266","307","GIFTED","Mon Jun 23 09:25:42 CEST 2003"
"266","75","REWARD","Thu Mar 06 02:17:03 CET 2014"
"266","509","GIFTED","Sun Oct 24 15:21:18 CEST 2004"
"266","372","FOUND","Sun May 29 21:57:47 CEST 2005"
"266","345","GIFTED","Sat May 26 01:03:42 CEST 2007"
"266","358","REWARD","Thu Feb 02 11:37:42 CET 2017"
"266","359","HARVESTED","Tue Dec 05 08:08:27 CET 2000"
"266","421","REWARD","Tue Jan 20 18:04:09 CET 1998"
"266","62","FOUND","Fri Jan 28 05:53:25 CET 2022"
"266","77","GIFTED","Thu Sep 09 00:03:09 CEST 1999"
"266","340","GIFTED","Tue Jul 23 14:24:59 CEST 1996"
"266","323","GIFTED","Sun Jan 22 03:25:09 CET 2012"
"266","167","HARVESTED","Wed Jan 06 23:35:12 CET 1999"
"266","48","HARVESTED","Wed Dec 09 19:13:16 CET 1998"
"266","436","FOUND","Sat Jul 20 13:13:59 CEST 2019"
"266","544","FOUND","Thu Aug 26 16:11:42 CEST 2021"
"266","546","REWARD","Mon May 24 16:35:04 CEST 2004"
"266","154","HARVESTED","Mon Aug 29 05:04:03 CEST 2011"
"267","506","REWARD","Sun Sep 27 01:37:20 CEST 2015"
"267","518","FOUND","Sun Aug 20 17:30:52 CEST 2006"
"267","498","GIFTED","Tue Oct 06 13:32:10 CEST 2009"
"267","230","FOUND","Thu Jun 01 05:15:14 CEST 2017"
"267","429","HARVESTED","Sat Aug 26 09:00:52 CEST 2017"
"267","305","REWARD","Tue Dec 17 04:15:05 CET 2002"
"267","446","REWARD","Sat Jul 22 03:58:48 CEST 2017"
"267","138","GIFTED","Mon Apr 02 17:16:25 CEST 2007"
"267","219","REWARD","Tue Jan 14 14:23:38 CET 2003"
"267","339","FOUND","Mon Aug 09 21:13:39 CEST 2010"
"267","554","FOUND","Sun Oct 06 07:24:21 CEST 2002"
"267","294","REWARD","Sun Dec 06 10:05:35 CET 1998"
"267","108","FOUND","Thu Mar 19 07:14:07 CET 1998"
"267","141","REWARD","Tue Nov 14 07:47:22 CET 2000"
"267","496","REWARD","Sat Sep 05 21:20:20 CEST 1998"
"267","172","GIFTED","Mon Feb 04 02:57:12 CET 2008"
"268","372","REWARD","Tue Jun 08 05:57:33 CEST 2004"
"268","466","FOUND","Thu Oct 12 12:30:02 CEST 2017"
"268","328","REWARD","Tue May 19 23:10:50 CEST 2020"
"268","476","GIFTED","Tue Jan 04 04:23:05 CET 2022"
"268","347","HARVESTED","Thu Apr 01 15:03:42 CEST 2021"
"268","188","FOUND","Sun Dec 02 15:02:33 CET 2001"
"268","244","HARVESTED","Sun Feb 11 23:19:40 CET 2018"
"268","219","FOUND","Thu Oct 18 13:45:43 CEST 2012"
"268","70","HARVESTED","Mon Jun 23 00:13:47 CEST 2008"
"268","299","FOUND","Sun Dec 10 19:01:57 CET 2000"
"268","204","GIFTED","Mon Sep 10 15:57:04 CEST 2018"
"268","306","HARVESTED","Wed Oct 17 06:22:07 CEST 2012"
"268","89","HARVESTED","Mon Dec 13 09:29:38 CET 2021"
"268","497","HARVESTED","Tue Apr 07 23:09:50 CEST 2009"
"268","452","FOUND","Fri Jul 18 00:57:03 CEST 2014"
"268","440","GIFTED","Thu Feb 05 13:08:38 CET 2004"
