"battleID","pokemon_instanceID","remaining_hp","damage_received","damage_dealt"
"302","11408","0","83","83"
"302","11409","0","313","33"
"302","11410","0","0","0"
"302","11411","0","0","0"
"302","11412","0","0","0"
"302","11413","0","42","42"
"303","1981","31","117","53"
"303","1982","11","99","88"
"303","1983","60","53","87"
"303","1984","0","0","0"
"303","1985","0","0","0"
"303","1986","0","0","0"
"303","12801","0","0","0"
"303","12802","0","0","0"
"303","12803","0","0","0"
"303","12804","0","95","95"
"303","12805","0","134","134"
"303","12806","0","98","98"
"304","6143","82","83","165"
"304","6144","14","60","74"
"304","6145","47","0","47"
"304","6146","182","0","182"
"304","6147","0","0","0"
"304","6148","0","0","0"
"304","3981","0","0","0"
"304","3982","0","0","0"
"304","3983","0","0","0"
"304","3984","0","109","109"
"304","3985","0","0","0"
"304","3986","0","234","234"
"305","11543","0","0","0"
"305","11544","104","0","104"
"305","11545","133","0","199"
"305","11546","0","0","0"
"305","11547","56","0","56"
"305","11548","0","0","0"
"305","3068","0","0","0"
"305","3069","0","92","92"
"305","3070","0","0","0"
"305","3071","0","20","20"
"305","3072","0","27","27"
"305","3073","0","18","18"
"306","6909","0","0","0"
"306","6910","0","0","0"
"306","6911","63","8","7"
"306","6912","22","33","55"
"306","6913","129","0","129"
"306","6914","0","0","0"
"306","12695","0","19","19"
"306","12696","0","85","85"
"306","12697","0","0","0"
"306","12698","0","119","92"
"306","12699","0","0","0"
"306","12700","0","0","0"
"307","2133","31","73","52"
"307","2134","49","6","33"
"307","2135","28","0","28"
"307","2136","0","0","0"
"307","2137","40","60","70"
"307","2138","0","0","0"
"307","2241","0","132","132"
"307","2242","0","57","57"
"307","2243","0","13","5"
"307","2244","0","89","169"
"307","2245","0","0","0"
"307","2246","0","0","0"
"308","130","19","0","19"
"308","131","0","0","0"
"308","132","11","5","16"
"308","133","0","0","0"
"308","134","23","0","23"
"308","135","19","3","22"
"308","8839","0","70","70"
"308","8840","0","69","69"
"308","8841","0","36","18"
"308","8842","0","0","0"
"308","8843","0","98","98"
"308","8844","0","0","0"
"309","10720","120","0","120"
"309","10721","59","0","59"
"309","10722","0","0","0"
"309","10723","0","10","10"
"309","10724","0","0","0"
"309","10725","30","0","12"
"309","12801","0","0","0"
"309","12802","0","0","0"
"309","12803","0","0","0"
"309","12804","0","95","95"
"309","12805","0","134","80"
"309","12806","0","98","147"
"310","5046","20","32","52"
"310","5047","0","0","0"
"310","5048","118","30","148"
"310","5049","0","0","0"
"310","5050","43","0","68"
"310","5051","26","40","66"
"310","8998","0","94","94"
"310","8999","0","100","100"
"310","9000","0","106","201"
"310","9001","0","0","0"
"310","9002","0","0","0"
"310","9003","0","0","0"
"311","10","6","0","6"
"311","11","4","2","6"
"311","12","4","6","0"
"311","13","11","6","10"
"311","14","17","0","17"
"311","15","3","0","3"
"311","12695","0","19","26"
"311","12696","0","85","85"
"311","12697","0","0","0"
"311","12698","0","174","156"
"311","12699","0","0","0"
"311","12700","0","0","0"
"312","1113","0","0","0"
"312","1114","0","0","0"
"312","1115","0","0","0"
"312","1116","74","0","44"
"312","1117","9","5","9"
"312","1118","23","16","3"
"312","9942","0","0","0"
"312","9943","0","0","0"
"312","9944","0","29","29"
"312","9945","0","80","80"
"312","9946","0","72","72"
"312","9947","0","1","0"
"313","5445","102","0","102"
"313","5446","23","0","2"
"313","5447","140","0","126"
"313","5448","83","0","124"
"313","5449","97","0","97"
"313","5450","71","0","71"
"313","8613","0","99","99"
"313","8614","0","57","57"
"313","8615","0","39","39"
"313","8616","0","113","226"
"313","8617","0","42","42"
"313","8618","0","0","0"
"314","2849","0","0","0"
"314","2850","0","0","0"
"314","2851","52","208","104"
"314","2852","0","0","0"
"314","2853","47","48","190"
"314","2854","0","0","0"
"314","1950","0","63","63"
"314","1951","0","0","0"
"314","1952","0","41","8"
"314","1953","0","30","30"
"314","1954","0","112","112"
"314","1955","0","0","0"
"315","11326","64","8","72"
"315","11327","32","0","3"
"315","11328","10","40","50"
"315","11329","0","0","0"
"315","11330","39","0","19"
"315","11331","12","115","177"
"315","2660","0","108","108"
"315","2661","0","60","60"
"315","2662","0","38","38"
"315","2663","0","25","37"
"315","2664","0","0","0"
"315","2665","0","0","0"
"316","656","0","0","0"
"316","657","0","0","0"
"316","658","0","0","0"
"316","659","13","10","23"
"316","660","10","8","18"
"316","661","0","1","1"
"316","784","0","84","84"
"316","785","0","85","34"
"316","786","0","0","0"
"316","787","0","0","0"
"316","788","0","0","0"
"316","789","0","24","48"
"317","3257","50","50","80"
"317","3258","71","0","71"
"317","3259","37","89","126"
"317","3260","0","0","0"
"317","3261","147","0","147"
"317","3262","0","0","0"
"317","3807","0","116","232"
"317","3808","0","0","0"
"317","3809","0","180","180"
"317","3810","0","0","0"
"317","3811","0","91","91"
"317","3812","0","73","21"
"318","6473","64","0","12"
"318","6474","0","0","0"
"318","6475","0","0","0"
"318","6476","0","0","0"
"318","6477","10","90","100"
"318","6478","0","109","109"
"318","6962","0","104","104"
"318","6963","0","0","0"
"318","6964","0","105","210"
"318","6965","0","0","0"
"318","6966","0","0","0"
"318","6967","0","0","0"
"319","3291","90","11","202"
"319","3292","0","0","0"
"319","3293","105","70","175"
"319","3294","0","0","0"
"319","3295","251","28","279"
"319","3296","38","0","22"
"319","8126","0","0","0"
"319","8127","0","0","0"
"319","8128","0","0","0"
"319","8129","0","0","0"
"319","8130","0","110","110"
"319","8131","0","0","0"
"320","7734","103","0","103"
"320","7735","78","34","112"
"320","7736","80","0","80"
"320","7737","90","0","90"
"320","7738","0","0","0"
"320","7739","126","0","126"
"320","11231","0","106","106"
"320","11232","0","119","154"
"320","11233","0","81","24"
"320","11234","0","117","96"
"320","11235","0","78","29"
"320","11236","0","0","0"
"321","8411","47","12","59"
"321","8412","0","0","0"
"321","8413","0","0","0"
"321","8414","31","48","79"
"321","8415","0","0","0"
"321","8416","3","1","4"
"321","3257","0","100","100"
"321","3258","0","71","85"
"321","3259","0","126","126"
"321","3260","0","0","0"
"321","3261","0","147","147"
"321","3262","0","0","0"
"322","3541","70","71","141"
"322","3542","36","10","73"
"322","3543","5","20","25"
"322","3544","3","0","3"
"322","3545","0","0","0"
"322","3546","69","8","77"
"322","3981","0","0","0"
"322","3982","0","0","0"
"322","3983","0","0","0"
"322","3984","0","109","109"
"322","3985","0","0","0"
"322","3986","0","234","234"
"323","6576","0","0","0"
"323","6577","0","0","0"
"323","6578","91","0","91"
"323","6579","0","0","0"
"323","6580","0","13","13"
"323","6581","0","0","0"
"323","5494","0","53","68"
"323","5495","0","17","11"
"323","5496","0","77","77"
"323","5497","0","78","78"
"323","5498","0","66","66"
"323","5499","0","0","0"
"324","4223","103","70","173"
"324","4224","24","96","120"
"324","4225","11","108","119"
"324","4226","0","0","0"
"324","4227","0","0","0"
"324","4228","52","0","52"
"324","6767","0","103","103"
"324","6768","0","113","113"
"324","6769","0","239","239"
"324","6770","0","7","12"
"324","6771","0","182","182"
"324","6772","0","78","78"
"325","6917","27","12","39"
"325","6918","0","0","0"
"325","6919","3","6","14"
"325","6920","7","2","7"
"325","6921","95","0","95"
"325","6922","27","19","46"
"325","811","0","0","0"
"325","812","0","152","212"
"325","813","0","53","53"
"325","814","0","15","21"
"325","815","0","37","37"
"325","816","0","30","30"
"326","3573","43","0","43"
"326","3574","9","84","93"
"326","3575","0","0","0"
"326","3576","106","201","106"
"326","3577","9","22","31"
"326","3578","29","44","73"
"326","4624","0","8","4"
"326","4625","0","0","0"
"326","4626","0","74","74"
"326","4627","0","30","30"
"326","4628","0","0","0"
"326","4629","0","0","0"
"327","13162","91","72","91"
"327","13163","10","2","21"
"327","13164","0","0","0"
"327","13165","86","22","108"
"327","13166","68","0","68"
"327","13167","65","0","65"
"327","10496","0","29","29"
"327","10497","0","249","182"
"327","10498","0","136","272"
"327","10499","0","120","120"
"327","10500","0","14","14"
"327","10501","0","0","0"
"328","8814","0","0","0"
"328","8815","66","29","95"
"328","8816","14","0","14"
"328","8817","0","0","0"
"328","8818","49","0","49"
"328","8819","88","22","110"
"328","4183","0","83","83"
"328","4184","0","95","95"
"328","4185","0","73","43"
"328","4186","0","3","3"
"328","4187","0","54","54"
"328","4188","0","36","36"
"329","694","20","0","26"
"329","695","6","14","20"
"329","696","10","10","4"
"329","697","0","0","0"
"329","698","0","0","0"
"329","699","0","0","0"
"329","13242","0","487","168"
"329","13243","0","95","95"
"329","13244","0","47","47"
"329","13245","0","64","102"
"329","13246","0","79","79"
"329","13247","0","238","0"
"330","12738","10","41","61"
"330","12739","0","0","0"
"330","12740","0","0","0"
"330","12741","0","45","45"
"330","12742","0","61","6"
"330","12743","3","0","3"
"330","6385","0","83","83"
"330","6386","0","0","0"
"330","6387","0","0","0"
"330","6388","0","0","0"
"330","6389","0","0","0"
"330","6390","0","0","0"
"331","11983","0","0","0"
"331","11984","100","0","90"
"331","11985","116","0","116"
"331","11986","1","0","1"
"331","11987","104","0","145"
"331","11988","37","0","37"
"331","612","0","39","54"
"331","613","0","4","1"
"331","614","0","70","0"
"331","615","0","50","50"
"331","616","0","0","0"
"331","617","0","40","40"
"332","12356","0","0","0"
"332","12357","0","0","0"
"332","12358","62","7","75"
"332","12359","30","21","5"
"332","12360","91","0","54"
"332","12361","4","3","7"
"332","5017","0","0","0"
"332","5018","0","110","110"
"332","5019","0","68","88"
"332","5020","0","0","0"
"332","5021","0","9","9"
"332","5022","0","49","24"
"333","3172","56","38","94"
"333","3173","37","56","93"
"333","3174","35","4","3"
"333","3175","6","14","20"
"333","3176","0","0","0"
"333","3177","29","8","37"
"333","7256","0","0","0"
"333","7257","0","0","0"
"333","7258","0","87","87"
"333","7259","0","120","120"
"333","7260","0","87","87"
"333","7261","0","0","0"
"334","9203","100","0","100"
"334","9204","38","59","29"
"334","9205","73","0","73"
"334","9206","18","43","61"
"334","9207","0","39","39"
"334","9208","92","0","92"
"334","9942","0","0","0"
"334","9943","0","0","0"
"334","9944","0","29","29"
"334","9945","0","80","80"
"334","9946","0","72","72"
"334","9947","0","1","0"
"335","3917","4","3","14"
"335","3918","0","0","0"
"335","3919","42","43","85"
"335","3920","16","8","21"
"335","3921","0","0","0"
"335","3922","0","0","0"
"335","7932","0","58","58"
"335","7933","0","40","40"
"335","7934","0","0","0"
"335","7935","0","0","0"
"335","7936","0","0","0"
"335","7937","0","150","150"
"336","4503","0","0","0"
"336","4504","50","0","0"
"336","4505","0","0","0"
"336","4506","0","0","0"
"336","4507","14","0","14"
"336","4508","0","0","0"
"336","8784","0","67","13"
"336","8785","0","0","0"
"336","8786","0","120","120"
"336","8787","0","92","92"
"336","8788","0","120","120"
"336","8789","0","53","53"
"337","11032","0","0","0"
"337","11033","36","9","90"
"337","11034","5","9","14"
"337","11035","95","0","95"
"337","11036","30","0","30"
"337","11037","67","8","97"
"337","6510","0","77","77"
"337","6511","0","0","0"
"337","6512","0","93","93"
"337","6513","0","50","25"
"337","6514","0","47","47"
"337","6515","0","65","65"
"338","7992","58","87","145"
"338","7993","83","0","141"
"338","7994","49","24","49"
"338","7995","2","22","24"
"338","7996","0","180","95"
"338","7997","0","0","0"
"338","5694","0","0","0"
"338","5695","0","0","0"
"338","5696","0","0","0"
"338","5697","0","108","140"
"338","5698","0","14","11"
"338","5699","0","8","11"
"339","371","0","34","34"
"339","372","12","0","20"
"339","373","1","1","2"
"339","374","6","4","10"
"339","375","0","0","0"
"339","376","0","0","0"
"339","11934","0","21","2"
"339","11935","0","125","125"
"339","11936","0","139","111"
"339","11937","0","137","13"
"339","11938","0","204","204"
"339","11939","0","42","58"
"340","10373","65","0","65"
"340","10374","46","6","52"
"340","10375","48","0","24"
"340","10376","0","180","180"
"340","10377","0","0","0"
"340","10378","0","0","0"
"340","1907","0","0","0"
"340","1908","0","0","0"
"340","1909","0","53","53"
"340","1910","0","0","0"
"340","1911","0","0","0"
"340","1912","0","0","0"
"341","12272","32","50","82"
"341","12273","114","0","114"
"341","12274","0","89","89"
"341","12275","48","0","48"
"341","12276","0","0","0"
"341","12277","117","0","234"
"341","2975","0","151","90"
"341","2976","0","119","11"
"341","2977","0","23","23"
"341","2978","0","4","7"
"341","2979","0","0","0"
"341","2980","0","61","6"
"342","11997","93","0","93"
"342","11998","10","15","5"
"342","11999","4","12","16"
"342","12000","6","0","6"
"342","12001","36","4","40"
"342","12002","0","0","0"
"342","8165","0","101","101"
"342","8166","0","114","102"
"342","8167","0","24","24"
"342","8168","0","0","0"
"342","8169","0","327","109"
"342","8170","0","0","0"
"343","3427","32","131","32"
"343","3428","0","0","0"
"343","3429","137","0","219"
"343","3430","12","29","41"
"343","3431","63","0","63"
"343","3432","2","22","4"
"343","11190","0","115","115"
"343","11191","0","97","0"
"343","11192","0","26","26"
"343","11193","0","76","76"
"343","11194","0","0","0"
"343","11195","0","107","107"
"344","7397","0","0","0"
"344","7398","0","71","92"
"344","7399","11","12","23"
"344","7400","66","0","66"
"344","7401","30","8","57"
"344","7402","98","0","98"
"344","7256","0","0","0"
"344","7257","0","0","0"
"344","7258","0","87","87"
"344","7259","0","120","60"
"344","7260","0","87","87"
"344","7261","0","0","0"
"345","1231","72","0","72"
"345","1232","69","0","117"
"345","1233","10","49","54"
"345","1234","0","72","21"
"345","1235","0","0","0"
"345","1236","91","0","91"
"345","9110","0","0","0"
"345","9111","0","36","36"
"345","9112","0","68","68"
"345","9113","0","49","49"
"345","9114","0","0","0"
"345","9115","0","19","0"
"346","8221","0","0","0"
"346","8222","0","47","47"
"346","8223","75","0","135"
"346","8224","368","0","662"
"346","8225","0","0","0"
"346","8226","0","0","0"
"346","9834","0","226","226"
"346","9835","0","0","0"
"346","9836","0","133","13"
"346","9837","0","41","41"
"346","9838","0","51","30"
"346","9839","0","130","100"
"347","5737","123","0","123"
"347","5738","76","0","76"
"347","5739","0","0","0"
"347","5740","64","0","0"
"347","5741","8","34","42"
"347","5742","0","0","0"
"347","10147","0","54","54"
"347","10148","0","73","65"
"347","10149","0","48","48"
"347","10150","0","31","31"
"347","10151","0","0","0"
"347","10152","0","104","104"
"348","5189","122","0","48"
"348","5190","214","299","214"
"348","5191","0","0","0"
"348","5192","0","0","0"
"348","5193","2","0","2"
"348","5194","0","102","102"
"348","7675","0","85","50"
"348","7676","0","62","62"
"348","7677","0","83","83"
"348","7678","0","104","104"
"348","7679","0","4","4"
"348","7680","0","101","101"
"349","10120","214","92","306"
"349","10121","23","0","23"
"349","10122","0","0","0"
"349","10123","0","0","0"
"349","10124","0","0","0"
"349","10125","0","0","0"
"349","3611","0","46","41"
"349","3612","0","76","76"
"349","3613","0","51","51"
"349","3614","0","44","20"
"349","3615","0","0","0"
"349","3616","0","77","77"
"350","3284","74","50","124"
"350","3285","0","0","0"
"350","3286","38","3","22"
"350","3287","27","65","92"
"350","3288","125","0","125"
"350","3289","0","0","0"
"350","5251","0","0","0"
"350","5252","0","0","0"
"350","5253","0","0","0"
"350","5254","0","0","0"
"350","5255","0","144","57"
"350","5256","0","73","73"
"351","13633","0","0","0"
"351","13634","95","0","95"
"351","13635","20","3","23"
"351","13636","91","27","109"
"351","13637","7","84","38"
"351","13638","0","0","0"
"351","3567","0","80","80"
"351","3568","0","0","0"
"351","3569","0","0","0"
"351","3570","0","65","0"
"351","3571","0","0","0"
"351","3572","0","0","0"
"352","10147","54","0","54"
"352","10148","65","8","73"
"352","10149","48","0","48"
"352","10150","31","0","31"
"352","10151","0","0","0"
"352","10152","104","0","104"
"352","5766","0","80","80"
"352","5767","0","0","0"
"352","5768","0","132","171"
"352","5769","0","42","42"
"352","5770","0","9","2"
"352","5771","0","187","187"
"353","1347","26","40","0"
"353","1348","0","0","0"
"353","1349","91","0","27"
"353","1350","73","0","73"
"353","1351","0","0","0"
"353","1352","0","0","0"
"353","1821","0","89","17"
"353","1822","0","0","0"
"353","1823","0","52","52"
"353","1824","0","0","0"
"353","1825","0","0","0"
"353","1826","0","190","95"
"354","3683","3","13","16"
"354","3684","0","0","0"
"354","3685","0","0","0"
"354","3686","0","0","0"
"354","3687","12","0","16"
"354","3688","0","0","0"
"354","8462","0","0","0"
"354","8463","0","0","0"
"354","8464","0","0","0"
"354","8465","0","0","0"
"354","8466","0","0","0"
"354","8467","0","0","0"
"355","4135","66","0","132"
"355","4136","70","0","70"
"355","4137","106","10","106"
"355","4138","107","0","21"
"355","4139","0","0","0"
"355","4140","0","0","0"
"355","6013","0","77","77"
"355","6014","0","147","147"
"355","6015","0","147","107"
"355","6016","0","0","0"
"355","6017","0","138","165"
"355","6018","0","330","118"
"356","2660","21","87","108"
"356","2661","60","0","60"
"356","2662","38","0","0"
"356","2663","15","10","12"
"356","2664","0","0","0"
"356","2665","0","0","0"
"356","469","0","0","0"
"356","470","0","0","0"
"356","471","0","0","0"
"356","472","0","11","11"
"356","473","0","28","28"
"356","474","0","46","55"
"357","1023","47","0","47"
"357","1024","37","48","37"
"357","1025","15","10","25"
"357","1026","0","0","0"
"357","1027","59","0","23"
"357","1028","0","0","0"
"357","12535","0","92","92"
"357","12536","0","65","0"
"357","12537","0","64","64"
"357","12538","0","10","10"
"357","12539","0","7","7"
"357","12540","0","0","0"
"358","3505","0","0","0"
"358","3506","9","81","90"
"358","3507","0","0","0"
"358","3508","0","0","0"
"358","3509","0","0","0"
"358","3510","0","0","0"
"358","4579","0","0","0"
"358","4580","0","88","88"
"358","4581","0","235","103"
"358","4582","0","34","34"
"358","4583","0","0","0"
"358","4584","0","0","0"
"359","2726","29","0","29"
"359","2727","0","0","0"
"359","2728","3","0","3"
"359","2729","0","0","0"
"359","2730","32","0","32"
"359","2731","0","0","0"
"359","13464","0","17","23"
"359","13465","0","35","35"
"359","13466","0","67","67"
"359","13467","0","136","136"
"359","13468","0","108","108"
"359","13469","0","0","0"
"360","5574","0","0","0"
"360","5575","110","209","0"
"360","5576","67","0","134"
"360","5577","0","0","0"
"360","5578","0","0","0"
"360","5579","0","0","0"
"360","7767","0","0","0"
"360","7768","0","150","210"
"360","7769","0","59","59"
"360","7770","0","190","190"
"360","7771","0","67","67"
"360","7772","0","0","0"
"361","2330","11","0","11"
"361","2331","119","0","119"
"361","2332","35","24","59"
"361","2333","93","0","93"
"361","2334","0","63","63"
"361","2335","38","0","38"
"361","8175","0","0","0"
"361","8176","0","70","35"
"361","8177","0","0","0"
"361","8178","0","0","0"
"361","8179","0","0","0"
"361","8180","0","63","63"
"362","784","84","0","151"
"362","785","34","27","47"
"362","786","0","0","0"
"362","787","0","0","0"
"362","788","0","0","0"
"362","789","0","24","24"
"362","1899","0","0","0"
"362","1900","0","52","52"
"362","1901","0","0","0"
"362","1902","0","0","0"
"362","1903","0","30","21"
"362","1904","0","0","0"
"363","1622","0","88","88"
"363","1623","0","0","0"
"363","1624","0","0","0"
"363","1625","11","0","11"
"363","1626","20","32","72"
"363","1627","64","0","64"
"363","12220","0","59","59"
"363","12221","0","104","104"
"363","12222","0","19","19"
"363","12223","0","47","84"
"363","12224","0","107","42"
"363","12225","0","97","97"
"364","7199","113","0","113"
"364","7200","44","0","44"
"364","7201","0","82","82"
"364","7202","0","0","0"
"364","7203","0","0","0"
"364","7204","26","63","115"
"364","6625","0","0","0"
"364","6626","0","25","25"
"364","6627","0","0","0"
"364","6628","0","0","0"
"364","6629","0","82","131"
"364","6630","0","90","117"
"365","3471","77","0","77"
"365","3472","65","0","91"
"365","3473","12","13","25"
"365","3474","58","0","58"
"365","3475","11","27","38"
"365","3476","77","7","77"
"365","9110","0","0","0"
"365","9111","0","36","36"
"365","9112","0","68","68"
"365","9113","0","49","93"
"365","9114","0","0","0"
"365","9115","0","19","19"
"366","425","0","0","0"
"366","426","0","0","0"
"366","427","0","0","0"
"366","428","20","0","20"
"366","429","13","0","13"
"366","430","11","0","11"
"366","510","0","12","3"
"366","511","0","8","8"
"366","512","0","0","0"
"366","513","0","28","28"
"366","514","0","0","0"
"366","515","0","19","22"
"367","3917","4","3","7"
"367","3918","0","0","0"
"367","3919","85","0","85"
"367","3920","0","24","24"
"367","3921","0","0","0"
"367","3922","0","0","0"
"367","5077","0","1","1"
"367","5078","0","260","9"
"367","5079","0","0","0"
"367","5080","0","0","0"
"367","5081","0","69","110"
"367","5082","0","77","30"
"368","9284","382","0","382"
"368","9285","63","0","69"
"368","9286","0","0","0"
"368","9287","29","44","73"
"368","9288","0","0","0"
"368","9289","0","0","0"
"368","4503","0","0","0"
"368","4504","0","50","50"
"368","4505","0","0","0"
"368","4506","0","0","0"
"368","4507","0","14","14"
"368","4508","0","0","0"
"369","13162","0","263","91"
"369","13163","12","0","18"
"369","13164","0","0","0"
"369","13165","108","0","108"
"369","13166","68","0","20"
"369","13167","32","33","13"
"369","2518","0","112","112"
"369","2519","0","51","51"
"369","2520","0","94","94"
"369","2521","0","83","83"
"369","2522","0","0","0"
"369","2523","0","29","52"
"370","4102","0","178","178"
"370","4103","6","0","6"
"370","4104","0","0","0"
"370","4105","0","0","0"
"370","4106","130","0","130"
"370","4107","102","0","102"
"370","8200","0","0","0"
"370","8201","0","153","0"
"370","8202","0","0","0"
"370","8203","0","46","1"
"370","8204","0","29","37"
"370","8205","0","0","0"
"371","2635","0","0","0"
"371","2636","106","0","106"
"371","2637","17","68","85"
"371","2638","64","0","51"
"371","2639","0","0","0"
"371","2640","71","0","71"
"371","3573","0","43","12"
"371","3574","0","93","83"
"371","3575","0","0","0"
"371","3576","0","159","180"
"371","3577","0","31","31"
"371","3578","0","73","146"
"372","469","0","0","0"
"372","470","0","0","0"
"372","471","0","0","0"
"372","472","0","11","15"
"372","473","8","20","28"
"372","474","46","0","46"
"372","7756","0","0","0"
"372","7757","0","0","0"
"372","7758","0","105","105"
"372","7759","0","0","0"
"372","7760","0","70","70"
"372","7761","0","0","0"
"373","8920","6","26","38"
"373","8921","78","0","0"
"373","8922","47","48","95"
"373","8923","0","0","0"
"373","8924","0","0","0"
"373","8925","0","0","0"
"373","7484","0","182","65"
"373","7485","0","32","32"
"373","7486","0","158","158"
"373","7487","0","91","91"
"373","7488","0","6","10"
"373","7489","0","89","89"
"374","5017","0","0","0"
"374","5018","110","0","110"
"374","5019","68","0","27"
"374","5020","0","0","0"
"374","5021","2","7","17"
"374","5022","49","0","49"
"374","3807","0","116","116"
"374","3808","0","0","0"
"374","3809","0","180","180"
"374","3810","0","0","0"
"374","3811","0","91","91"
"374","3812","0","73","131"
"375","11944","88","0","26"
"375","11945","0","0","0"
"375","11946","0","0","0"
"375","11947","31","47","78"
"375","11948","93","0","93"
"375","11949","14","126","140"
"375","2726","0","29","17"
"375","2727","0","0","0"
"375","2728","0","3","3"
"375","2729","0","0","0"
"375","2730","0","32","32"
"375","2731","0","0","0"
"376","1855","8","0","0"
"376","1856","101","0","101"
"376","1857","18","0","18"
"376","1858","57","0","57"
"376","1859","54","0","54"
"376","1860","68","8","136"
"376","1981","0","106","53"
"376","1982","0","110","110"
"376","1983","0","87","121"
"376","1984","0","0","0"
"376","1985","0","0","0"
"376","1986","0","0","0"
"377","4651","141","267","141"
"377","4652","0","0","0"
"377","4653","0","66","66"
"377","4654","0","0","0"
"377","4655","0","0","0"
"377","4656","0","0","0"
"377","5538","0","0","0"
"377","5539","0","89","71"
"377","5540","0","0","0"
"377","5541","0","0","0"
"377","5542","0","175","175"
"377","5543","0","5","5"
"378","12496","0","0","0"
"378","12497","0","0","0"
"378","12498","0","0","0"
"378","12499","21","192","42"
"378","12500","47","112","159"
"378","12501","0","69","138"
"378","11934","0","21","21"
"378","11935","0","125","200"
"378","11936","0","139","139"
"378","11937","0","137","137"
"378","11938","0","204","204"
"378","11939","0","42","42"
"379","1314","16","7","4"
"379","1315","60","0","60"
"379","1316","35","36","71"
"379","1317","15","24","39"
"379","1318","41","62","103"
"379","1319","0","60","60"
"379","3257","0","100","100"
"379","3258","0","71","71"
"379","3259","0","126","151"
"379","3260","0","0","0"
"379","3261","0","147","147"
"379","3262","0","0","0"
"380","11997","55","38","93"
"380","11998","2","23","25"
"380","11999","16","0","16"
"380","12000","0","6","6"
"380","12001","28","12","40"
"380","12002","0","0","0"
"380","9499","0","84","84"
"380","9500","0","37","37"
"380","9501","0","125","12"
"380","9502","0","79","79"
"380","9503","0","73","51"
"380","9504","0","0","0"
"381","6013","0","77","77"
"381","6014","147","0","73"
"381","6015","88","186","147"
"381","6016","0","0","0"
"381","6017","138","0","234"
"381","6018","11","307","118"
"381","10639","0","0","0"
"381","10640","0","0","0"
"381","10641","0","0","0"
"381","10642","0","51","51"
"381","10643","0","143","16"
"381","10644","0","68","68"
"382","8966","0","0","0"
"382","8967","106","72","338"
"382","8968","28","0","28"
"382","8969","52","0","52"
"382","8970","0","0","0"
"382","8971","0","64","64"
"382","3068","0","0","0"
"382","3069","0","92","73"
"382","3070","0","0","0"
"382","3071","0","20","34"
"382","3072","0","27","27"
"382","3073","0","18","18"
"383","12424","8","134","84"
"383","12425","0","0","0"
"383","12426","12","3","1"
"383","12427","92","0","92"
"383","12428","35","141","176"
"383","12429","24","0","24"
"383","1674","0","52","52"
"383","1675","0","0","0"
"383","1676","0","71","71"
"383","1677","0","105","10"
"383","1678","0","0","0"
"383","1679","0","15","15"
"384","9203","100","0","170"
"384","9204","97","0","97"
"384","9205","73","0","73"
"384","9206","61","0","61"
"384","9207","39","0","39"
"384","9208","92","0","92"
"384","13121","0","0","0"
"384","13122","0","42","79"
"384","13123","0","43","51"
"384","13124","0","31","31"
"384","13125","0","0","0"
"384","13126","0","62","0"
"385","3949","139","0","139"
"385","3950","0","0","0"
"385","3951","0","0","0"
"385","3952","34","4","38"
"385","3953","40","0","40"
"385","3954","82","21","41"
"385","5270","0","68","68"
"385","5271","0","64","64"
"385","5272","0","0","0"
"385","5273","0","51","51"
"385","5274","0","92","92"
"385","5275","0","0","0"
"386","8771","68","30","98"
"386","8772","0","0","0"
"386","8773","72","0","72"
"386","8774","183","0","183"
"386","8775","0","0","0"
"386","8776","0","0","0"
"386","4826","0","0","0"
"386","4827","0","0","0"
"386","4828","0","177","193"
"386","4829","0","29","23"
"386","4830","0","84","16"
"386","4831","0","119","119"
"387","5077","0","1","2"
"387","5078","93","186","93"
"387","5079","0","0","0"
"387","5080","0","0","0"
"387","5081","69","0","34"
"387","5082","77","0","77"
"387","12835","0","12","12"
"387","12836","0","102","102"
"387","12837","0","89","89"
"387","12838","0","35","35"
"387","12839","0","124","173"
"387","12840","0","66","66"
"388","2291","22","92","114"
"388","2292","4","2","3"
"388","2293","112","0","168"
"388","2294","36","0","61"
"388","2295","0","0","0"
"388","2296","9","90","99"
"388","6428","0","41","41"
"388","6429","0","120","120"
"388","6430","0","0","0"
"388","6431","0","0","0"
"388","6432","0","83","83"
"388","6433","0","82","82"
"389","9349","106","0","106"
"389","9350","14","127","141"
"389","9351","0","0","0"
"389","9352","84","117","16"
"389","9353","0","0","0"
"389","9354","103","0","103"
"389","5102","0","0","0"
"389","5103","0","125","125"
"389","5104","0","71","71"
"389","5105","0","70","105"
"389","5106","0","127","127"
"389","5107","0","7","7"
"390","8030","0","0","0"
"390","8031","42","0","42"
"390","8032","1","0","1"
"390","8033","56","15","71"
"390","8034","107","0","107"
"390","8035","0","0","0"
"390","8771","0","98","98"
"390","8772","0","0","0"
"390","8773","0","72","72"
"390","8774","0","183","183"
"390","8775","0","0","0"
"390","8776","0","0","0"
"391","9068","39","0","23"
"391","9069","103","0","61"
"391","9070","87","0","43"
"391","9071","39","18","57"
"391","9072","110","0","33"
"391","9073","0","0","0"
"391","12356","0","0","0"
"391","12357","0","0","0"
"391","12358","0","69","20"
"391","12359","0","51","61"
"391","12360","0","91","18"
"391","12361","0","7","7"
"392","10","6","0","6"
"392","11","6","0","0"
"392","12","10","0","10"
"392","13","17","0","15"
"392","14","17","0","17"
"392","15","3","0","3"
